id,dark_minimal_techno,psytrance,progressive_house,dubstep
13lICBpCMMIV1Mrk89yRld,1,0,0,0
1iyRO36wUCOBmEDWHNkj0c,1,0,0,0
5DbyisBUuNQqOEcPv9bfz3,1,0,0,0
4GnKbSrALbKTtZVr131ivp,1,0,0,0
3b9YtExdz1HX3U5lUP0FPR,1,0,0,0
6H7lZveAElPhy8a6eaKgbe,1,0,0,0
0oJnxY55f2RGkYYlcirK5X,1,0,0,0
3AEZqiaip28MN42I6d0mW2,1,0,0,0
7FqWnvbRvMXOCsKNh6B3Qy,1,0,0,0
2552LEaMcI7HLty9r0eiQ8,1,0,0,0
6NBCZjDNFMS7YsG5sPisnr,1,0,0,0
3I9RhidXiU4zAftFQNpuT8,1,0,0,0
4ZMbFswuuMciYun8PxtmR3,1,0,0,0
0nXTAndpzxp7ZL6qN9REs8,1,0,0,0
2cXrQ6PdEp37BHRwD6JAbg,1,0,0,0
2tRXt6Bh41X9gUFO92lUzk,1,0,0,0
0cC1dwVsPOEMF2L7BfCQAs,1,0,0,0
6cs1WwJO5xDcVHQNmsf63x,1,0,0,0
7pIhiJaaKbPeLRD2yqbZrF,1,0,0,0
7aWT2NRXNL8JxqlTZx5vL7,1,0,0,0
5LzmFeCt0Mn6xMLvucj7Ul,1,0,0,0
2N7EG2cAgb5YoGGAyOWsnH,1,0,0,0
2HOm5cGfxuavpyve8XbYMK,1,0,0,0
34VmRSjb2JkqZH6RZlSvxU,1,0,0,0
7uYY6nDtfYRJzr3tDy9Cu4,1,0,0,0
0KhympIpmsLvLAHbFjAkeg,1,0,0,0
7hoGbLP0dHhvSAvH2bh4zA,1,0,0,0
0rfUXG3Fv2BKvdFhVZfIjB,1,0,0,0
3y17xNBNJa9923pReDUJEy,1,0,0,0
71t97BwX6Wwb5QdSRzsYbN,1,0,0,0
2cBXWexdjyCaNxShSU0wR3,1,0,0,0
4PYPTPwGI3x8EvlAbly6Ya,1,0,0,0
1AKpVYWKbSJh9hNzAZwEB4,1,0,0,0
6IuzzhJit5UU8ljzxuLsT3,1,0,0,0
7AjMb78Kw2bZKfFGyp45Ed,1,0,0,0
0FLpnxTxmNXmP20HUAX7ow,1,0,0,0
10gxY7Tj1yxCKMWL95ISxs,1,0,0,0
4xEycjzOaZLJzLoK6CkBMp,1,0,0,0
6kKKuxz0GWHkgHetESuUbv,1,0,0,0
6g8Ps9PJsX2n0W6jozAL0z,1,0,0,0
0xz0di2tXgsddqLkALJoDn,1,0,0,0
5R794vFmVXx2Rdw0QhO3mV,1,0,0,0
4ZY3gNQR5hIjJl13tLBu3N,1,0,0,0
1zy5uXR0TMSrpMHePasmOj,1,0,0,0
4YkQJnsOzN92VKObvgbW6F,1,0,0,0
6KQQDWiy3S6IxY5Cqew45Q,1,0,0,0
5fOC9b20puJoNcPLJWqAzL,1,0,0,0
3nhKPa937bDoAxscuuZhZm,1,0,0,0
1nDb0pE0UyNld8ztzpk9i1,1,0,0,0
4p0GEGFVDSMHgyarof8XNi,1,0,0,0
0PHWR69d7q8jIyO7AUbAGV,1,0,0,0
5ns4E04omwnQ8qnITzQJ55,1,0,0,0
0qw96WRPI7WWhQP7RRyRUN,1,0,0,0
4Iqq9BOEFhr7NiyuoiCLqI,1,0,0,0
0DOGSPzsKB8sgpJasD3GJz,1,0,0,0
3oILrTbXCG4IJF6vSuapAo,1,0,0,0
6gIpC0H7Gvigcn2pTvUt9z,1,0,0,0
5j0hT86kMKrWYXWhJltMIu,1,0,0,0
20Srj0rNb8kynLUse8WtIA,1,0,0,0
31Rw4rvmpD0W28S7ITlBHa,1,0,0,0
7ApuRt3d35tbUzCURomJLc,1,0,0,0
2dbNZGTZgJmhDzjZVCYo8j,1,0,0,0
4wD2H7lbOlrfid5srNlWTg,1,0,0,0
0jMiCcJYIZ6H7TPfOa6mls,1,0,0,0
64RFtq63MaK408ClfLuBCk,1,0,0,0
7bSWAmK4jUv88K7ypgHdAU,1,0,0,0
2ZMrDUvRaB27ErvW8DnWwO,1,0,0,0
7DnqzTpO5785YAHoJ1ycw9,1,0,0,0
1HKcIQ3D2Gno50l0vjMYFD,1,0,0,0
5Yp0wdMvivbq920fp3vZdR,1,0,0,0
3FYuS5hvez6gszcV1YdGBi,1,0,0,0
7xmB8BO23Hh9RTGF9vDho6,1,0,0,0
3aWZ1pBC3oW9E8WJleWXgA,1,0,0,0
4ehXvrY7FcCEC5ltN5aDas,1,0,0,0
3jYb3HH8GJqzhyto99jvJC,1,0,0,0
2rTn25etnLpSvgZbaT3VvE,1,0,0,0
3A71LKHbsNDsAS2dC8tT38,1,0,0,0
703nAL44cRgyGLviMInLef,1,0,0,0
2pK6tbUnCV1LzfFq0jBK6U,1,0,0,0
0gnb9pkgJOkYcgbqo23QIq,1,0,0,0
0EkMiWcDSKhxMCHIm7SX05,1,0,0,0
5aPUoKO0cAjiNaCF9df7uV,1,0,0,0
7JkuWweDXjA9h0tOk8z64h,1,0,0,0
3iyGQB9FkkWwHTP1JCz15c,1,0,0,0
1QkSYxBhv26Szng1L3cQ1P,1,0,0,0
6HHEWxlAAADYtmlb5sYC7o,1,0,0,0
5GDP5xpurhPgJHFEWkt1yj,1,0,0,0
51XIfJ5Ed179MGYDjJmNQv,1,0,0,0
6WQVVqRAJx1RflIyoI35yL,1,0,0,0
2L9nAgTpsXEBBP9PCQsjET,1,0,0,0
2fOs7EJ9dbVGgtPsLQB0Y7,1,0,0,0
1TscjMdnBTkGFaLH38pcTh,1,0,0,0
0nR3nBw9zfdSrN5jwX2YIg,1,0,0,0
1V7zKKEtt7hZn3HgjarDYJ,1,0,0,0
1yQdRH0pvfwajeW3lXS3QJ,1,0,0,0
3rY7fLBwojZY19dVOAB1Ft,1,0,0,0
1BbVq5FUjrhg2i9Ff0UeJP,1,0,0,0
2F2kEfyQ3xvbFvK8Ta9k5l,1,0,0,0
4DaLjopiifSG5G0UN4HtYC,1,0,0,0
2abcEs1mr5hVYM9o7AXZQp,1,0,0,0
2Gmd1hHe6Wt0AxrqJvlxV0,1,0,0,0
326SUQSlWOAChNLq0ix7EG,1,0,0,0
4nMv27wxMfg1JJ6UM8fXwh,1,0,0,0
2RJN1I3L7pQ8wN97VSIYvV,1,0,0,0
6N1MRBrSQ0QsCZ7eCupAjp,1,0,0,0
5lYqFCYxQA27yGNl3OoRkG,1,0,0,0
4VkZfYGRXFbj5lYVABKVGW,1,0,0,0
7ckOcWWXkHmPHKcQtHm33L,1,0,0,0
3KaC11nTqggPmMBaTxloFo,1,0,0,0
3DnmfvcwYaQpkLYEcsO8yf,1,0,0,0
4JpD1SL7aKxdVaHu4Moymy,1,0,0,0
3nWAtL7yIH1G1FrOUKX9BM,1,0,0,0
0M3UQ3iVoNzpr6543nh8Gb,1,0,0,0
0bSNJrbqU1SO3KHnMWJfO9,1,0,0,0
0iekiBe2m2X7GiMneCLcxT,1,0,0,0
4BLI78iN3qqYLFQ1bmdJr1,1,0,0,0
16D5MOiDwqakuW8rCkiKnf,1,0,0,0
1659qgGYNPBxipt5DdWrve,1,0,0,0
0ScfTfHcPP61BIZ5s1ml6Y,1,0,0,0
30Ia0KsmlPqYUA8m9VUGB7,1,0,0,0
0BR60ykFqf1T8uWPZocIji,1,0,0,0
4HmEZxGuH2mSc8GJmobvhn,1,0,0,0
30vnDl9I4VGOX4Ki1phV6V,1,0,0,0
5PgBwEAZeR5pK7SAo5yTMx,1,0,0,0
0fLZqkYtpe79bn0MePpvwO,1,0,0,0
32VeAq4rILoSsniEIDp56j,1,0,0,0
02IfO4OVZWnNzMNeKhzFA5,1,0,0,0
1vdjbPOP6GqW8cQ1byK0Cq,1,0,0,0
6KjmtzxD0hqxpqAOFuadSN,1,0,0,0
5tWDHqPW9Ykquy0OdJiLpf,1,0,0,0
7gxwZPXn5nEoQF3FZycnUy,1,0,0,0
6DI6OckqKzUBMAK3nxK6L7,1,0,0,0
5zYq17zDN9ftvvgZeWIj9K,1,0,0,0
13oe0iI8tb7aRpPlFQNB6F,1,0,0,0
6CdjgLJEq3C9lytDHZevKF,1,0,0,0
3eRt3swkMiJ9QZPpdZMHAQ,1,0,0,0
0U1jt5VqJch0kskjghxKBl,1,0,0,0
52nwW1iFRGwRtx25CCOWtk,1,0,0,0
20nOfBwn37itRKoF2GCjqu,1,0,0,0
3rF1k1hpt8oVUPgKKknPc2,1,0,0,0
5QuOlFOKCF62kRvOYttLiH,1,0,0,0
3AN7KWXaXa58pxtF6i8ZFW,1,0,0,0
3Ym4RzAnIEe1C8HTmqzj5R,1,0,0,0
3ZDPGxVUwib1YQe0XheEKC,1,0,0,0
4O2EvT7nKkzQtZIMXRAsGy,1,0,0,0
0ZGqJnbgoKo4M2G2yRA5qT,1,0,0,0
1WRBOzK7gxvEc0lyq04rDV,1,0,0,0
0mNn7aJxOWtduIOdg3f2uM,1,0,0,0
22Hlz2UzyRHHZx2oZQRYsG,1,0,0,0
0p05tQcIDgPO56D2mF6nVH,1,0,0,0
7oMmpMK3WzAXo3LF0Qntwa,1,0,0,0
3UYEAtMUWDlfKkOiaG9ih5,1,0,0,0
1dBdU6YLTjiH3iye42SheH,1,0,0,0
48g52Bd6POH2B28M9wr7uC,1,0,0,0
5Zh7r0S00bMfqB9YQsfHOc,1,0,0,0
2jQpRrNzwNX5P0bEHkszX6,1,0,0,0
3MHIRgXYkyKaQpm8srJWsf,1,0,0,0
3cwHKgxrtuqAN0ZVFpbR4F,1,0,0,0
0TnqvqP882aZtyuEVXzjRM,1,0,0,0
1tb70BU8GwfYu5CXmwuG6q,1,0,0,0
3iWz4CFlMs0kIsKm8xeeOw,1,0,0,0
7eh4ZdkTeysyLzEMlTgHlU,1,0,0,0
3fZeCYJarFuzVZndWzyPgt,1,0,0,0
08kX0mp8ZJfi7dj6CwJ7Vz,1,0,0,0
1IFJAFN92PipmdaZVSJQd7,1,0,0,0
5raTr3Cm3m79nuRdj95OGs,1,0,0,0
2ztGevf7VRbGhf5BlPxklc,1,0,0,0
7N2DWauHaJTnDTMRzEZe3P,1,0,0,0
4DSKC09J9N6DSYv9GvWigI,1,0,0,0
4nK9wo3U18big8WR3T5kJQ,1,0,0,0
1hYMmt6pA6OMOIsX7cc4qT,1,0,0,0
48dHXUXgYFgo4fD7yVkG8V,1,0,0,0
3mDISNj6lcBCM8Lw78K8jv,1,0,0,0
5dVLTCyceuvsa7XuJK4TzQ,1,0,0,0
49ZC1RVBy0YY1HNYSMvzqw,1,0,0,0
10FM51WhvHw0Ypkqk420Ga,1,0,0,0
02qjy0yxiyn5JgMjkkAvDj,1,0,0,0
7lzwvhCJAISMpL7WsrdjIP,1,0,0,0
3DqhHNYoCXohrIBot9u4o3,1,0,0,0
2duy4IpkskBXMK1vpwqzEB,1,0,0,0
0SqrDr1AxrLocUBEjeETJo,1,0,0,0
6zlJFC2oRhkxGRxfZ2Xj0o,1,0,0,0
00xrr7AXr6VVdiU7Ogq40n,1,0,0,0
1AF4Jfkj8q5M4NelirHLkW,1,0,0,0
77Dub6z901A0xSch49f9W6,1,0,0,0
4kxagjlPKZWGtlRjTFsT2L,1,0,0,0
4SqSmZe32BK7HeJ7lQLICE,1,0,0,0
1x5TlYfY2A5bcjyWqYnxyW,1,0,0,0
2mPjSQg6rsQMs05LPQIuYH,1,0,0,0
1uIOKEMohcXPBKT4FR5sIi,1,0,0,0
6TytYTwzPFGY6vuQcKlmts,1,0,0,0
72PPPWTetYliB3pEHBA6J2,1,0,0,0
65sed19YCDrqMlO9CMFhl9,1,0,0,0
49PkEEuJCiwUDaGq0u6ZDX,1,0,0,0
1E2LOSBUUFqUMJetfIm0qX,1,0,0,0
7b6M4QLsWTQ6WntdWzEmFQ,1,0,0,0
3r1bLp0FMMy9aqW6DgkMbS,1,0,0,0
0K0LeAISGGBTGTOy4w8uMM,1,0,0,0
3x5NJOFW0j5cW410MWth5k,1,0,0,0
0kiBHA0bdJmFBFKqVQHgQB,1,0,0,0
0T2GwB2LvIdhv9VN5LxpQ7,1,0,0,0
4i26iAXuRpvPI1ELxUHTKl,1,0,0,0
27ai5fG6uz1VTiu8OIZm8k,1,0,0,0
2jTiRxK20Ag9wrVMBLguPN,1,0,0,0
1DhrfyDCk93HFw1DsOvnP8,1,0,0,0
7E8lEO6YyQYQ6T1nwO5sRG,1,0,0,0
3dehuoqAnJO4UUw3tKfqY1,1,0,0,0
5C6g13eN9RkPfu9ARjEegU,1,0,0,0
1ZJFFrHRrrDDZ6yYa47Pvo,1,0,0,0
3cVpt6BmAAg2tz2G0kFYgn,1,0,0,0
4OlmyZR4PO1QcOOqJPL0i2,1,0,0,0
4JlKum0zfHHISYsT53nuaN,1,0,0,0
0l04hMCUlgJ18s1GI5HD8s,1,0,0,0
60dDNNj3NA6cUTVk6rKeXo,1,0,0,0
4tx3fqdMqkowNTbeipXIJq,1,0,0,0
75nB5n7eIRoayfJOPkhLmb,1,0,0,0
5UZIdUCoguch83iI9Cj2cV,1,0,0,0
7aTm9ohcdXHgmhghjEa5hw,1,0,0,0
6YKsXBanmfBH8WRREUB7Y8,1,0,0,0
7GIsHjr6SEVuV0WzS51rOS,1,0,0,0
79tFkpwPfvxBz5Z1KKjtQo,1,0,0,0
6o6KMep384ZttMKh9eCfQ4,1,0,0,0
4mbWaE51CWf3FkCMrjcrLd,1,0,0,0
0oiZPVd118aN4RWs90BqYB,1,0,0,0
3P2HPdGKiqXcS3te1sj3Ac,1,0,0,0
5VCc3SxoY6fJs9NX8Xzkvk,1,0,0,0
2RowZrh7p3qFUyT57bAvLK,1,0,0,0
5Kw8aGK83Cpmx5kAnd9OAH,1,0,0,0
1QKZLbM20jpSnrr0wl4axD,1,0,0,0
5iyrMbtxlPQ33JRnfwKH37,1,0,0,0
5WMyeVioR4LHlX2mKOYgOS,1,0,0,0
3uUnlbCFL1X2a8KHtgEywK,1,0,0,0
0iBq4DsmLEpn6DPT6lH2yX,1,0,0,0
1qNHK1lEDHEXPQ09uSDdYy,1,0,0,0
27gCe0mieoPyPYgY3hG72A,1,0,0,0
3h1LiZeCJs02xVp9lD92Kn,1,0,0,0
5cDfLx1pcFViBXOatwZJwf,1,0,0,0
4PFk8U4wlLSN2CYLT9jGIx,1,0,0,0
4pFZashP7qe6cQw6UB2Stx,1,0,0,0
2ktYiVeVoP5WuI9mGgbUW2,1,0,0,0
6TxCCdhSBrUf6U5zFeRf5a,1,0,0,0
5LBb4Fe5qnrrMawZIgLaXZ,1,0,0,0
3cSooUTnNFqqJe4q9ZrDsR,1,0,0,0
2pZDSqaAxbPOOgUKXJ6Oya,1,0,0,0
6B5YvTUZWzzvQ0SPZZnwT5,1,0,0,0
1va6SepAmWVLFhY3gegOLI,1,0,0,0
0W5J6aaANpnlJFW0wn4S9Y,1,0,0,0
29FfNexXcyayA7e8vIv1Eg,1,0,0,0
40AV2ifN56Yzh7uvB0GyRj,1,0,0,0
3CTpfjZL60h0DhQ7vl93Yb,1,0,0,0
6FIgbwzXDuXenIFMYFwZEv,1,0,0,0
6BjSPdZ3YOUmuRNv27cwJ5,1,0,0,0
7MahyE3YAJQKw7m6tixLdT,1,0,0,0
5C9iIKOKKudfYVYF0fz0dy,1,0,0,0
5ojDFLRmp2PQuvLwyc8Wtn,1,0,0,0
0oOu51hrDKQjDIvmLKTVoF,1,0,0,0
11O0RtSXAGsn5ZF1ppxcU8,1,0,0,0
02MZWsO3NVYT221q1MVdOt,1,0,0,0
5W1LrInjlKn8H8PmRbJpKO,1,0,0,0
5lRWWhwEFuBQx0fxCOL2lj,1,0,0,0
7MDQ44tNwJmGc7w7TKl0rl,1,0,0,0
24JLdRU9RmOlVfMEaYGGMW,1,0,0,0
7DzzD0PU5T7BztGtA1sg4J,1,0,0,0
19X1QtW9NXyds9ebcdSzhp,1,0,0,0
3k88bFT8IyzQmMg8DVLoch,1,0,0,0
0PgWhdyxuAxSjlWchmGypX,1,0,0,0
5T1w1ikTpOaMdmXapFEtUN,1,0,0,0
1aKfsDTbMUt7e3idYQLc4h,1,0,0,0
4wCrJbYQQ4fobYZii6rD84,1,0,0,0
4YUKUL8jf4NoPOucTcXswb,1,0,0,0
4nYmLcBKCcbXytJYln8sVl,1,0,0,0
3fjbhe3RM0kSZOK9aVzbVR,1,0,0,0
67bEHiVF6otxZDpaFuWhMC,1,0,0,0
4TrJnmRACQH7y1qVA6B1No,1,0,0,0
2EOaECfNwJltGmYXIUomEU,1,0,0,0
1b2NXn5Gis2taU21k0Ig3p,1,0,0,0
2LpAwmIKFQE3k5Ec1FAGdy,1,0,0,0
4bOruWa7nMoEcpe50PkDIq,1,0,0,0
4pBXIa7c7IGDmtl1GcQmlL,1,0,0,0
4W6Y0zg3wCwwp53afc7Rvo,1,0,0,0
0eJUecq42pSSVXtY3yYjHb,1,0,0,0
4IHIVIUGXVCT3g0moSuG4v,1,0,0,0
7KYB59CB0LKlXbVNIDGcey,1,0,0,0
132pVRC7nc2mNmpo5RlkzY,1,0,0,0
0PDIVR4Kc5q31x7Gvstvbg,1,0,0,0
2DQoSeL01IHIXnfZEqu7AM,1,0,0,0
0XJceXhW0qWS8zykzIhKUX,1,0,0,0
03Le24JLNntdEJoadp6gFD,1,0,0,0
2tvs90kxTimQopjweKgNL8,1,0,0,0
7957V3GEzqT82biO6cSZ7o,1,0,0,0
41MrTJkoIqwvOTS5zEQrox,1,0,0,0
7jAFcM9bzz07Hn8bkalbI8,1,0,0,0
1AgmpwnmOND9acrs4ufMEP,1,0,0,0
7H1YfGK0AT9AlxTdc7BIYr,1,0,0,0
5F4QunBzhZlRDcOHtjkPgQ,1,0,0,0
039kdZF8tqJ6IbEXLa4rrT,1,0,0,0
17lvBGGT4dH2e7Z4j5lz2c,1,0,0,0
7b4yjUvGDUKe7GTnOJ4wQP,1,0,0,0
5N17ybEnyUVbJEF9RkxNFk,1,0,0,0
2Rix8hc7rk80cR8YVbtezN,1,0,0,0
5JKhI0nM4LOQ6sSVCyXOzq,1,0,0,0
5nGAcVn7lCByt30xe3WeSj,1,0,0,0
3pLG9IZ0GwH6gQ8tIw2BlQ,1,0,0,0
6vWdvH36h3EMxnSuHwKbr6,1,0,0,0
1YaYAo1AKfVnVlfpZy5te7,1,0,0,0
3bW3MFHAkAWggVjGzfsvLC,1,0,0,0
0w12l3stdejGimZTfyJfU6,1,0,0,0
27GIBFKq89mFiRCQX08jZG,1,0,0,0
2LPSFvKo4aeT0vR17Ulzz6,1,0,0,0
3yXY1tRH3cjFMUrpaebA3l,1,0,0,0
3d2Sk03OGz4yq5DS1Fw2Kb,1,0,0,0
39wyRYhUSh4pswhJFOIKpr,1,0,0,0
4yXb8xUZnxrqKM62CNWaAY,1,0,0,0
7xUcoado5jSxNEKd06ts2n,1,0,0,0
606McgpIZk8tqd4rItVKiK,1,0,0,0
2ITbvO1JAMDz8cjgMXgO8X,1,0,0,0
3pP9ukSSSWAnmay60ARr1a,1,0,0,0
3fF0J1cERdvL3vzPOjnPCB,1,0,0,0
3uvy21se4P55wzqkskK9We,1,0,0,0
1OscTXa8FvIPyeLS7aU2Yt,1,0,0,0
77Rh0l2Paj6GilGNWk60L6,1,0,0,0
19y0lj0LLCbjjZvzmYzddW,1,0,0,0
3EW89I7puTyGFgbnsAk6P2,1,0,0,0
5wFiLNJ1HkZSG9qGyXvLEh,1,0,0,0
5U0lwfcdw43TAXKLUCSNjk,1,0,0,0
3qiRqx4JDeK72UuoKn2hKG,1,0,0,0
5gtKQoM9qtnu75Lc1HovUM,1,0,0,0
04MlMCjgGvT5hXPx163yMu,1,0,0,0
2YNsMJjm1JsC6LbS1ThhAu,1,0,0,0
69JzdfSJAUOYJqUb7XOeiD,1,0,0,0
3uyExAB3oKTeqgjt3BNJO0,1,0,0,0
1MhBxJUknMclYEGGV2Dokp,1,0,0,0
7icbHGuP00LHMvj8cAmita,1,0,0,0
1B6No5A6BeglBOdpsRFQWd,1,0,0,0
25DRDBqGZttf9CEljeytAA,1,0,0,0
1CDdyluB2hRZaf2Qwo382t,1,0,0,0
3UgP2CfLlmK7XP52ZcYuAw,1,0,0,0
1aHEePxKraSfcGH74YevlY,1,0,0,0
2DXAhQ7nc024yQGLuxpPqw,1,0,0,0
5aG9GvvDrNIer3NyiZRt58,1,0,0,0
2Za6VTYHL1vdFGRg5oEkjh,1,0,0,0
5tKRToQkdcAR0NnBfRw7s8,1,0,0,0
5qJ4QubjrpOgtAzET7jLcI,1,0,0,0
0NLcadUIK4pktME6a2hQXd,1,0,0,0
0h7P6JS3TygunZK4YO7Kz1,1,0,0,0
6DaMdrzPGdsBQtiWmhpYpa,1,0,0,0
4Nx3dh9kKnQnAM9SgUFdeS,1,0,0,0
4cyd533n3TpbK2Q601G9B3,1,0,0,0
4Hz2cOlxcBpKGhj7vlZI1E,1,0,0,0
7is5Z1iEKbsbcE4JsXBj4o,1,0,0,0
78Ku7bz3MSQinpAhrcpOzy,1,0,0,0
2UKRbMp3lX1tp9jY7HqRkz,1,0,0,0
4rMoeFZgEQCoUa8D9StEO2,1,0,0,0
47AbgaMEUfMZiAPlsrsNny,1,0,0,0
0iHgclZd4CP00gi67HB4fD,1,0,0,0
1gnYNxB1VDZpCkMzwdykT4,1,0,0,0
17iFKDcgenpi3U89ewgWMu,1,0,0,0
48nJmAnZGslYB2lCDGgXhC,1,0,0,0
7wqvbAS59X1xHEr56MYgkc,1,0,0,0
5SXdn71W8J7NZ8NUYNVbmG,1,0,0,0
30k5nqYMSNFu9eGMvTeZS5,1,0,0,0
1sMGG3FAPIpDOyvJTwizab,1,0,0,0
1pf6CEVKI7X8Ei20hSMZCO,1,0,0,0
2IsIC5Ihr0tzYQYbNVOQ2A,1,0,0,0
1Fxe59r0Hol1nBtWxnJMkK,1,0,0,0
5KB4XQdQeNzAc2yXvL4ZsD,1,0,0,0
7vj41CP4k5JEn5zxLDGh8K,1,0,0,0
2g2wCcfdgiPeqwRBqxjaZk,1,0,0,0
1yPt9zKZzawzzAkrZ4RJsI,1,0,0,0
7fT1m6dWXUuE8ja7LEaJVz,1,0,0,0
2lzX1kCo8XQJ40B5cZyN9b,1,0,0,0
2E4cKyktOiJfY5wyXklzD7,1,0,0,0
2aC677Dcmji7M5HE8prbNS,1,0,0,0
0nq1UrobEBsYh2NfFTlMdg,1,0,0,0
3Dzjz9jkGzyEpeW2FYa0br,1,0,0,0
3wrJ8sJn0hF5dtnFzQTX3N,1,0,0,0
6k3pd4mEIm40I4iRnzziz4,1,0,0,0
4hzmh6feA8A65fDcUjxGfY,1,0,0,0
79YePMctiNoouHyz1uV034,1,0,0,0
4WqePvzuPand0Zq3iNCLCo,1,0,0,0
3IeRoa8t2aMOmwSGSUdRRW,1,0,0,0
6UFZ5xU3wT5ETw2xTf8MHw,1,0,0,0
6LnGTraLG4RTW5TjNNNN6g,1,0,0,0
0OdQiVWTPQQeEMOnBhQgcS,1,0,0,0
6l4FK8QUiUYJoXNmjij6ZY,1,0,0,0
1craEyQxLjtbHTXo9IrQ9r,1,0,0,0
4Ra7QpCWQC7gJdbPZZpFDE,1,0,0,0
3e0AOQyVNNJZcKJ1IKRym1,1,0,0,0
5EvfdR8QCKNNLws55z5qSx,1,0,0,0
3Odrkf2OI4GR9CnoQFGgrY,1,0,0,0
3RBXvKrLA6N2jS7jTPfrVF,1,0,0,0
4TEV4sj9ICn1R5tvkRMnSa,0,1,0,0
2a21KeeeU8fdcR4Qri106Q,0,1,0,0
6wnegHFnQFKgsy17GLQ4j9,0,1,0,0
1PlCxAqHUloHu6OxzHI1mN,0,1,0,0
2uilGm6WaEge9UfRyacKKO,0,1,0,0
6hdWxhHBMEUvNpIy5d3v2b,0,1,0,0
1twticcL5vghmnBmBT51iI,0,1,0,0
3Pz4eeX9llKIxzU0QLHsSx,0,1,0,0
0kTVVeFLOKDRWsXC5r0AFx,0,1,0,0
6WEJgwNYraDoBHH4w5Tzlm,0,1,0,0
2dp5ooexPxSWaq8NF65Okk,0,1,0,0
5ISTbFu43iTY3u0daZbOS8,0,1,0,0
0sOLxyO6pDWy7DZmTTVnCS,0,1,0,0
7skmyWcffKSgI0ferDlnv7,0,1,0,0
3nhG6tazF3Cw5BDo9KSTqP,0,1,0,0
6Jd4lempwZTXPryarUf1Xk,0,1,0,0
3biK4FknVcT6gy1hDrvpPy,0,1,0,0
3JLrOTK5yWbpFqV43R7wkH,0,1,0,0
5aVDbV7ZfKAEa8ZCnALdBy,0,1,0,0
0QMBgmtf482Hvdzv9LWXbH,0,1,0,0
2NXAM1B4GLdAA0Rjeuh7rP,0,1,0,0
58LuQhwz6X8LCiWvep9wpt,0,1,0,0
7qCv3CYyO0KAFbEcewxGHW,0,1,0,0
3uEeGLphzLGFdVC1DEJY07,0,1,0,0
1YB00UEZmEzCDb26r5YipI,0,1,0,0
5KBxw6MC9ADbTzaTXGFpak,0,1,0,0
120s4TajnbKR1UQsearwVE,0,1,0,0
06IZM2OwwOBlbUb716PH2a,0,1,0,0
3KoB882BBWPjydb4wLrdtn,0,1,0,0
5DkH7cNHzr6j8dgk0PSr2R,0,1,0,0
7mkDywjPoR5fQFgyB0Jye2,0,1,0,0
54bjDFmcisIDc2ULrJyDQc,0,1,0,0
4mCFt9Dhl1ml8cvxqE83r9,0,1,0,0
77drxy7rXAfgjz0UIa88CE,0,1,0,0
1Ds8Kf5K3b5PkKXTNYZXOc,0,1,0,0
7v6gilBKaC4J59pu69JNSu,0,1,0,0
5J9U9MtMz6zdpuQGlaPuAi,0,1,0,0
67UZIKXnK57hg3DNUTVP0s,0,1,0,0
0BHERDrMtWUBnmkNjIr0Sl,0,1,0,0
75cUPSmkXfWxLT9hGFI24Y,0,1,0,0
0HjDhyYGxx71ibng7jsIrT,0,1,0,0
4zf8xDhOfiNy8WjdwcQOKQ,0,1,0,0
6fhUVZXNgeFD2SiG5i6Qj9,0,1,0,0
2feisbykHSILUplBdODhXK,0,1,0,0
7cvkvGJaH15IHREFrZZYCp,0,1,0,0
4VIXZIP3PpSKzMlLpgqZFw,0,1,0,0
4UpTEpBEiG6amsOGhRpMED,0,1,0,0
7sFial9QgKR9ngluYoWsrj,0,1,0,0
2dgGPWg6erMXG2IfURxFpN,0,1,0,0
5tPwASsnVzEQPY3uhoPSkW,0,1,0,0
7kCHmMUz1rCvE1HFXnQ0Im,0,1,0,0
42cE4hcvk0D9w0rJ8B8V1L,0,1,0,0
0t1lk01tIn2WRHpAcY7LNQ,0,1,0,0
1VhpJf9OQzHz5u4122lB6h,0,1,0,0
32O0fSTFIcJHhATPrqd94u,0,1,0,0
4pbUFE1olZYnr6iIGsApWo,0,1,0,0
581a5KObN2ZM9hB3S8h6LP,0,1,0,0
4OTfCQF18GrnJMpGpqcYPe,0,1,0,0
77enUs26vmf7znpuQuIHu5,0,1,0,0
05jQ1VyGsn8tK25PlUAsKF,0,1,0,0
0nhDhm29QAvGb6rsmgFaJo,0,1,0,0
1reKAGD3y64b4wUlzqnGNf,0,1,0,0
4viyBaIKC538ARgtrAsbRW,0,1,0,0
0bGTlCQ5GTvXzTiMGGKFOC,0,1,0,0
2ppn0kZzIpXYhYVQbkSgwe,0,1,0,0
12wK9aZLTCvyF51IF0Mg6D,0,1,0,0
1rPaRXoZjhUZN3KwbRwS1v,0,1,0,0
6Sr12IIuUExX4wlV6zGW6X,0,1,0,0
1DSVtv3euNOhFR2KnbnKgL,0,1,0,0
7ndGXaqSZoufkQ2LGo2Xs5,0,1,0,0
7xQKLJb2SgbkW5NKBiYdbB,0,1,0,0
1lSR46hoAKyquM2WwkbZUp,0,1,0,0
0VNoHND5n31S70moGCGY84,0,1,0,0
4WLTpXbWm0d4FvKMyT4iwC,0,1,0,0
1PCcBe22JzRmEuKQEbbYWt,0,1,0,0
3kEXHrfyBU24d1tNpCLevG,0,1,0,0
