id,loudness,dissonance_mean,dynamic_complexity,pitch_salience_mean,spectral_centroid_mean,spectral_complexity_mean,spectral_decrease_mean,spectral_energyband_high_mean,spectral_energyband_low_mean,spectral_energyband_middle_mean,spectral_energyband_middle_high_mean,spectral_energyband_middle_low_mean,spectral_entropy_mean,spectral_kurtosis_mean,spectral_rms_mean,spectral_rolloff_mean,spectral_skewness_mean,spectral_spread_mean,zerocr_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,onset_rate,chords_changes_rate,chords_number_rate,chord,chord_strength,chord_scale,key,key_scale,key_strength,meter,pulse_clarity_low_mean,pulse_clarity_middle_low_mean,pulse_clarity_middle_mean,pulse_clarity_middle_high_mean,pulse_clarity_high_mean,attack_slope_low_mean,attack_slope_middle_low_mean,attack_slope_middle_mean,attack_slope_middle_high_mean,attack_slope_high_mean,spectral_flatness_low_mean,spectral_flatness_middle_low_mean,spectral_flatness_middle_mean,spectral_flatness_middle_high_mean,spectral_flatness_high_mean,entropia_clarity_low,entropia_clarity_middle_low,entropia_clarity_middle,entropia_clarity_middle_high,entropia_clarity_high,attack_time_low_mean,attack_time_middle_low_mean,attack_time_middle_mean,attack_time_middle_high_mean,attack_time_high_mean,spectral_flux_low_mean,spectral_flux_middle_low_mean,spectral_flux_middle_mean,spectral_flux_middle_high_mean,spectral_flux_high_mean,bpm
3aetXK7HY44B5szDUJv5ZD,0.970355272293,0.479660600424,1.47533893585,29.0630760193,0.0155884642154,2090.67578125,23.3749027252,0.0672540068626,0.00466164434329,0.0474211238325,0.00614110892639,0.00772585486993,8.11122989655,2.33214426041,0.00773020833731,2193.92285156,1.24277353287,6761599.0,0.0817621797323,-602.673339844,70.4611129761,13.9053077698,18.8363819122,7.8283162117,8.44181728363,5.60547780991,10.2155294418,-0.0959031507373,0.549532771111,6.3880033493,10.1974029541,11.6822872162,5.74442672729,0.0825545191765,0.0140186911449,5.0,2.21646022797,0.0,10.0,0.0,0.5930957794189999,16,0.649207949638366,0.06144443526864,0.160974323749542,0.069099090993404,0.050939638167619,11.85583858930191,7.733136755021775,8.72936651741539,5.753802076783641,6.377904901581546,0.00027762133659,0.000450174202472,0.004652385979949,0.012000749716813,0.019679818237551,5.865140438079834,4.717881202697754,5.332294940948486,5.286520004272461,5.253150939941406,0.004351000473449,0.001276105285576,0.000772220976302,0.000733971244175,0.000730358077296,0.122228881989857,0.10944365851103,0.129931323959,0.097160391172857,0.111000703471379,70.16
3twjwSVN9Yx6BqKATHq2po,0.972744107246,0.465250074863,4.02595424652,7.52258825302,0.0779423192143,1230.36328125,7.94544029236,0.1289892792699999,0.00114031764679,0.122089266777,0.0022069697734,0.00419475929812,7.15235805511,7.7771229744,0.0100670466199999,519.281616211,1.6064172983199998,5105138.0,0.0218234695494,-772.515441895,100.908828735,18.9202919006,33.2431793213,27.7502250671,49.598991394,39.8729705811,28.3947315216,9.50715065002,0.344132751226,8.55516052246,22.5074081421,22.5801277161,4.63585329056,0.0809968858957,0.0155763244256,10.0,2.01505327225,1.0,10.0,0.0,0.581079006195,2,0.9294522404670712,0.01575319468975,0.03907460719347,0.015546642243862,0.00890926644206,9.714729470715186,2.570323649793422,2.621145391952418,1.037870101790428,1.109880124466226,0.000943843204657,0.000745720137015,0.003732294035458,0.015418347131112,0.020473460398181,6.023287773132324,5.296594619750977,4.176289081573486,3.918712615966797,2.856599330902099,0.005496166720656,0.003150539127215,0.001194409736683,0.000891248391248,0.000918980204694,0.258314724909746,0.090762343751565,0.05866223099315,0.041840184264519,0.042950593363125,137.61
0PX92t6zyTWC2QsOPoDu6l,0.954050481319,0.4843507409099999,4.15402698517,13.5029850006,0.184723302722,1739.91992188,7.82073259354,0.0787134468555,0.00104399793781,0.071929268539,0.00264668301679,0.00223239744082,7.62633037567,4.82480621338,0.00756673235446,1135.43029785,1.4243694543799998,4449630.5,0.0425938814878,-761.430358887,79.3607025146,-27.1786003113,8.62884044647,7.54680252075,19.0570297241,11.9981594086,22.2382717133,16.1420555115,20.5647926331,18.2817516327,13.9738941193,10.9519681931,4.63585329056,0.079439252615,0.0171339567751,10.0,2.67556214333,1.0,10.0,1.0,0.566181361675,16,0.691974520683288,0.015961330384016,0.180853754281997,0.092274606227874,0.016901699826121,-inf,2.795836005939986,2.533616765021084,1.442605626863953,1.4505178499080271,0.005984451986849,0.002444734141487,0.003440233878297,0.015389685014142,0.021965298729452,5.683867454528809,5.221590042114258,4.54560661315918,4.2983174324035645,3.344705581665039,0.005313986866422,0.00376469361691,0.00098404879193,0.000799906169364,0.000847212448197,0.139754754046804,0.055398259448552,0.063409248648972,0.041029751201977,0.040550311025325,69.85
3J8yzIWjH4lXfjivYEmPpm,0.98136472702,0.476219832897,4.5597319603,13.3564081192,0.1137957945469999,1240.88049316,5.420109272,0.0927959159017,0.00100854726043,0.0859465003014,0.000874858698808,0.00577723234892,7.40854930878,3.92110085487,0.00822427775711,1072.58850098,1.46682167053,5569861.0,0.0402894839644,-755.936706543,98.8801422119,33.4598999023,39.4203071594,18.9315376282,25.2867507935,15.0152044296,16.0332889557,10.8008317947,7.62572908401,10.7014331818,9.42857265472,12.6155700684,5.87879943848,0.0919003114104,0.010903426446,5.0,2.60956525803,1.0,10.0,1.0,0.5814951658249999,2,0.9584072232246392,0.017148731276392,0.011616952717304,0.012248925864696,0.007221948355436,-inf,3.669829330433317,2.16323753711819,1.237577037599434,1.283778233394408,0.006175710027839,0.006332698927616,0.007349606705133,0.021841386627946,0.033401009224757,6.084650993347168,3.973023653030395,4.682296752929688,4.278000354766846,4.174596309661865,0.004474495299738,0.002897761046166,0.001317274091601,0.000862444816896,0.000844917677215,0.375882729448353,0.159257430997068,0.070825457079037,0.043024272384928,0.045222714062833,140.3
16Y19VNOxx6kosVKfNNRBW,0.980071485043,0.452867537737,3.30958271027,14.0493869781,0.0740452036262,1126.71313477,11.5339050293,0.15098747611,0.00209878128953,0.1301955431699999,0.0026758145541,0.0152677865699,7.23582792282,6.80651140213,0.0110337417573,1030.46069336,1.61884725094,4673493.5,0.0364555418491,-682.291137695,112.188293457,21.9357852936,45.5958900452,19.5530261993,16.7294158936,-6.02831459045,5.1289768219,6.70135974884,5.81045913696,8.97708320618,13.8193445206,10.8417644501,5.40849542618,0.0404984429479,0.00934579409659,8.0,2.63215517998,0.0,10.0,1.0,0.62315762043,2,0.593583047389984,0.022199559956789,0.17367972433567,0.097640216350555,0.116929844021797,16.595831000969024,7.935870590461323,3.793862518789706,1.3445359467085751,1.298520167336804,0.006463946976678,0.006999891936633,0.012552083886853,0.028244410034704,0.03514202725233,5.855678081512451,5.16872501373291,5.349947452545166,5.1507649421691895,4.932135105133057,0.005840411840411,0.00155553130343,0.000919935350026,0.000771457519177,0.000819583152409,0.21636358107624,0.11274905671113,0.06953212283795,0.045909580619117,0.051889926250129,70.29
0TCiocLUJEGqXfsRZq3O4C,0.981124222279,0.466232180595,0.8377028703689999,28.6173152924,0.00233826972544,1452.6126709,24.7755260468,0.0466738604009,0.00236127222888,0.0184600055218,0.0105928741395,0.0164367109537,7.85874700546,1.95683908463,0.00664674956352,1547.75646973,1.2282242775,5808830.0,0.0686177909374,-575.577087402,100.065818787,13.1935348511,5.78985881805,2.43509721756,22.7589206696,6.84110021591,1.14751112461,0.102677434683,7.23775243759,-7.04465723038,2.09769105911,3.33237862587,2.88900995255,0.0981308445334,0.0202492214739,1.0,2.17482042313,0.0,1.0,0.0,0.554652929306,8,0.4442940056324,0.270437598228454,0.246659979224205,0.039433740079402,0.036431312561035,16.74019839681503,15.717201423753298,15.396863703036392,7.085020096634166,6.968714230297955,2.1974537755045392e-05,7.200182582016846e-05,0.001157779531538,0.005500651098381,0.016253579217612,5.925339221954346,5.680925369262695,5.778958797454834,5.668595790863037,5.283652305603027,0.002817927170868,0.001288115246098,0.00081379218354,0.000706149126317,0.000709617180205,0.262850299051996,0.267465312861734,0.241631433443517,0.119610612025609,0.12140721053538,70.34
15too0qKnymmFk9TYQPmkY,0.972639262676,0.485482305288,1.30422186852,55.8115921021,0.00155884644482,2944.75634766,31.8051433563,0.0452374406159,0.00678132893518,0.0250668730587,0.00662033213302,0.00739825377241,8.02149009705,1.59230411053,0.00628336332738,4169.37158203,0.78773868084,4946135.0,0.127547204494,-585.407836914,37.0333404541,-1.64565527439,35.2741203308,-3.99388861656,5.99805545807,-4.89145898819,11.2119188309,0.786476314068,9.60244846344,3.81248927116,13.4375915527,7.94116735458,2.88900995255,0.073208719492,0.0124610587955,10.0,2.31519913673,1.0,10.0,1.0,0.739397406578,8,0.455935299396514,0.278382837772369,0.1642577201128,0.113912627100944,0.067080959677696,8.966133787666768,6.202851705913731,9.484806334941103,8.633701344944086,8.541330012114118,0.000545486502146,0.000617925986889,0.002672250138111,0.004277021413648,0.021965638558299,5.763761043548584,5.200123786926269,5.3101301193237305,5.482741832733154,5.43424654006958,0.002883884588318,0.00128896910238,0.000804603020346,0.000754469588288,0.000660527249448,0.112803935217605,0.095590272991216,0.140415357813495,0.13678695419468,0.14363932283668,69.53
0Z4wYAPCL1xsUpWj9lC3kh,0.96145015955,0.469424426556,2.7007727623,26.2003059387,0.0249415431172,1894.56140137,15.0623540878,0.0565323382616,0.00462052458897,0.0418397970498,0.00321958377026,0.00620507914573,7.71597576141,6.53216123581,0.00689946068451,2034.38244629,1.45269417763,6434499.5,0.0691886544228,-660.936401367,91.9730453491,23.985042572,23.3019981384,16.1861686707,20.3427429199,17.3184528351,12.2779760361,6.02102851868,9.92895507812,1.56376159191,5.92789077759,1.75533246994,5.87879943848,0.059190031141,0.00934579409659,10.0,2.31141209602,0.0,10.0,0.0,0.592365801334,8,0.586901783943176,0.125414922833442,0.120596759021282,0.062125377357006,0.105061404407024,12.21689564693336,5.953423403315608,6.888273422152532,5.333399336696603,7.11433496535996,7.45017412529256e-05,0.000313267445714,0.003963154662518,0.010471464487242,0.023978931418715,5.608371257781982,5.454239845275879,5.297054767608643,4.650081157684326,4.921628952026367,0.004768352838765,0.001654033041788,0.000831443688586,0.000703595724003,0.000765900010797,0.200560865575427,0.134428814371263,0.134468675604168,0.106766245234611,0.148698368595099,59.97
16z62Q5uyucvc8CkwqX9nP,0.980678141117,0.47100687027,2.19593548775,7.26035785675,0.00155884644482,1347.90441895,14.8222913742,0.154059708118,0.00227147224359,0.136941432953,0.0052987174131,0.00977715663612,7.65509319305,3.80346775055,0.0120604690164,264.673980713,1.32731604576,5861560.5,0.0270533692092,-651.435913086,98.4177780151,22.9908218384,39.9684867859,31.5696487427,22.8451976776,13.9991083145,32.876499176,24.5471916199,19.6646156311,9.6557264328,1.7775965929000002,2.55966424942,5.24053001404,0.0607476644218,0.00934579409659,5.0,1.96763694286,0.0,10.0,1.0,0.556528627872,4,0.8238065242767331,0.041231140494346,0.104136511683464,0.020244276151061,0.013028326444327,19.61041001391506,7.050408537131109,4.908948572152546,2.5984908692898143,2.6961058027430163,7.715048707651402e-06,0.000139881888065,0.003199458846792,0.010616048581805,0.019912683390498,6.061100482940674,5.193960666656494,4.857742786407471,5.286959171295166,5.707088470458984,0.005312965422855,0.002800588489363,0.001018653493143,0.000891372421984,0.000828609221466,0.169270257646267,0.083112338475492,0.098070322610991,0.070073066121885,0.077761325219475,70.25
06powZ8RRRD7YS2UwQOvkY,0.968229174614,0.4651122093199999,3.95247626305,9.5914068222,0.0452065467834,793.481567383,9.03273582458,0.0595554746687,0.00116640841588,0.051891900599,0.00238135107793,0.00539619335905,6.98664999008,10.9250087738,0.00683610606939,600.632507324,2.17774891853,3875694.25,0.0238367263228,-779.812805176,147.268966675,19.5389194489,32.1539955139,23.4086952209,29.5057640076,20.048707962,24.7236366272,20.9196567535,16.9268779755,9.87806224823,6.24383115768,3.51248860359,4.50148057938,0.127725854516,0.0140186911449,1.0,2.30132555962,1.0,10.0,0.0,0.588689684868,4,0.8750163912773131,0.024660412222146,0.068905025720596,0.028828531503677,0.008405374363064,11.532320864475476,3.872566796723385,2.172879400267589,0.723601083770513,0.7272283846360861,1.71106600448313e-05,0.000168560436774,0.002785647827551,0.022723233292878,0.030591818591653,6.084504127502441,4.9272332191467285,4.832039833068848,4.319480895996094,4.527543544769287,0.005445029164705,0.003369129622498,0.001320041643491,0.001049929405724,0.001080306336371,0.281438969100456,0.13458745975553,0.085240624974924,0.05071082684671,0.049358129872587,140.75
1b2NXn5Gis2taU21k0Ig3p,0.972285091877,0.4654058516029999,2.2056221962,3.81219363213,0.00389711605385,463.871002197,7.15588474274,0.167088642716,0.000449148588814,0.15348765254,0.000959323253483,0.015279026702,6.91835975647,5.04518127441,0.0114162405953,213.450485229,1.79383397102,5519883.0,0.0169010777026,-727.708679199,124.484153748,58.7691268921,50.4498748779,29.2214775085,32.9769935608,17.1237220764,23.4330024719,4.41188573837,7.09186220169,1.05990695953,-0.0896353274584,-1.24718701839,6.78581428528,0.102803736925,0.00934579409659,1.0,2.94745445251,1.0,8.0,1.0,0.463381618261,2,0.910513341426849,0.008880656212568,0.066550582647323,0.010162914171814,0.00510505773127,13.4650780736762,6.599784178752572,2.566567091394994,1.270704717012101,1.376483664598473,1.8450829745954865e-05,7.877993460727684e-05,0.003660707067424,0.023898681901551,0.032301222203836,5.899010181427002,4.709109783172607,3.664853811264038,3.8580069541931152,3.802056074142456,0.004259852701411,0.00237239017322,0.00137512819789,0.000884259651301,0.00085137085137,0.242640300124813,0.116098460110257,0.042927083282415,0.025306062535302,0.027388226796168,126.68
0Y9n7KowWgGGbPbb21EJhz,0.948742806911,0.4490876793859999,4.64053201675,3.76298832893,0.112236946821,641.13269043,4.7373342514,0.118309132755,0.00101280887611,0.110825277865,0.000396166142309,0.00608299393207,6.89223480225,7.47182035446,0.00896657817066,251.651626587,2.07858967781,5797271.0,0.0178308282048,-786.91607666,130.018661499,82.6211853027,35.416217804,7.90572881699,19.4681968689,14.94942379,25.2626781464,10.9673376083,12.1980276108,1.28784930706,4.24978542328,4.61382007599,4.63585329056,0.0841121524572,0.00778816221282,10.0,2.53632116318,0.0,10.0,0.0,0.567623019218,2,0.808612346649169,0.088836498558521,0.064133003354072,0.017059199512004,0.02018548361957,11.608680004342284,4.773693052824516,2.371874456044765,1.157466207844234,1.322613916136737,7.277953177336849e-05,0.000193229519937,0.004675919854347,0.028614470392267,0.034204999684597,5.856489658355713,4.154828071594238,3.985544204711914,5.352224349975586,5.081339359283447,0.0047940287226,0.00254697116942,0.00122340999892,0.000825234855847,0.000867256955692,0.238681441120488,0.110125030954958,0.047205192442831,0.033167189370268,0.035303063258705,128.03
7wqvbAS59X1xHEr56MYgkc,0.983160972595,0.486827105284,2.13374948502,18.7129421234,0.0132501944899999,1548.47045898,14.2556505203,0.0867167413235,0.00421192217618,0.0740466937423,0.00203191488981,0.00825636088848,7.89968347549,1.69021296501,0.00818609073758,1475.38684082,1.13500452042,7000386.5,0.0680107623339,-634.311645508,69.0534820557,31.5404396057,36.5852622986,30.7473602295,19.390958786,13.8126411438,12.6763143539,11.8933525085,16.0813369751,6.44110012054,4.94775152206,3.92814087868,6.21473073959,0.010903426446,0.00311526469886,2.0,2.7229719162,0.0,2.0,0.0,0.747794210911,2,0.6411000490188591,0.035269077867269,0.074299342930316,0.12947592139244,0.137056767940521,-inf,4.974454532729819,3.377489112315159,3.239253013067458,3.682073706425702,9.498582632594026e-05,0.000285659010575,0.005705707738722,0.012280367966377,0.018786267817708,5.855949401855469,5.804653167724609,5.516133785247803,5.599247932434082,5.731620788574219,0.004539360370742,0.002522582803613,0.000703805846662,0.000773794202365,0.000733345590488,0.336754961351751,0.139618864851378,0.081639990228022,0.070834673573853,0.082812577244098,127.54
4nK9wo3U18big8WR3T5kJQ,0.986369371414,0.481493592262,1.2024667263,7.77984285355,0.00155884644482,1397.74291992,18.1426353455,0.131914362311,0.002848302247,0.118038646877,0.00312881264836,0.00905589200556,7.721453666689999,3.00360703468,0.0110109075904,404.093933105,1.2998316288,6311800.5,0.0328396745026,-628.116455078,111.021957397,43.7046546936,33.1562347412,9.548869133,20.2740364075,18.5340099335,17.9034614563,7.914828777309999,15.2173871994,11.0227479935,8.89582633972,7.25860929489,6.01317214966,0.177570089698,0.0124610587955,5.0,2.40772271156,0.0,9.0,0.0,0.382390618324,2,0.829261243343353,0.021509444341063,0.042577318847179,0.065879493951797,0.0464898198843,21.431398622715022,6.855252241205585,4.422164162274374,3.466775060721071,3.893506529486823,7.196030829553294e-06,0.000123122472066,0.004305642223899,0.013648432569177,0.01760389884745,5.965240955352783,5.558894157409668,5.464924335479736,5.375154495239258,5.271596431732178,0.004878440827807,0.002647129175158,0.000809533377345,0.00074131481003,0.000714237875178,0.364000446132511,0.138078702071532,0.092082706386447,0.06590975608665,0.075247977437605,130.01
0iHgclZd4CP00gi67HB4fD,0.988298118114,0.471842467785,1.80986046791,8.04952430725,0.00155884644482,1177.00109863,12.1512079239,0.0876722186804,0.00215206667781,0.0783254653215,0.00260053621605,0.00695549603552,7.82324743271,2.90743041039,0.00883921049535,665.030578613,1.3857839107499998,7069736.0,0.0426323190331,-657.011169434,93.1844100952,34.1875267029,19.3094577789,23.5796070099,36.6069831848,25.9233875275,24.1261978149,11.7772893906,10.2335786819,9.62581253052,5.23251342773,2.30707812309,4.97178459167,0.0420560762286,0.00467289704829,3.0,2.32228708267,1.0,5.0,0.0,0.580302000046,2,0.8086194992065431,0.044042136520147,0.054688185453414,0.029974143952131,0.068125084042549,19.60343231256856,8.06984385612942,6.498826931654359,3.866659615111364,4.42832222787384,7.634435081857452e-06,0.000130831119192,0.004830759966834,0.015658908325527,0.027137828498004,5.923648834228516,5.29460334777832,5.6125264167785645,5.847894668579103,5.8359012603759775,0.003580956639306,0.002547986330682,0.000873707855599,0.000768313585214,0.000720087722099,0.423798101095713,0.179560508310841,0.101270296874693,0.066640981375378,0.080545937266428,125.27
3v9uodZVJMJQZ12u3Q6AC7,0.987598359585,0.459061056376,2.17944431305,1.62076473236,0.00233826972544,456.321411133,5.67653942108,0.14919872582,0.000128787040012,0.143325552344,0.000583309389185,0.00697796745226,6.57347106934,12.0684566498,0.0114360041916,135.207550049,2.29947543144,3587845.75,0.00805606972426,-758.740844727,158.564865112,36.1948318481,70.8812408447,33.0360946655,30.9721908569,17.5213470459,16.6329421997,8.02058124542,5.99195861816,3.47052693367,5.78820896149,4.62263345718,4.93819141388,0.0747663527727,0.00934579409659,1.0,3.05826973915,1.0,5.0,0.0,0.490824639797,2,0.960026860237121,0.062563695013523,0.002295445185154,0.000387655512895,0.000125966224004,-inf,6.15582045599255,2.441720238902802,0.922679931054403,0.860568011426675,3.265506482131534e-06,4.235105194044037e-05,0.001679482582637,0.015329467133866,0.020755964874183,5.9770588874816895,5.712594509124756,5.643956184387207,4.748629570007324,3.338739156723022,0.004319825631401,0.003660274454609,0.001804089451872,0.00091308937368,0.000967530690437,0.348618013466561,0.132018742292932,0.04637850385818,0.018005977149,0.016654491714961,128.03
703nAL44cRgyGLviMInLef,0.985480546951,0.450867712498,2.93702030182,6.53996133804,0.0077942321077,870.468322754,9.08106040955,0.211838230491,0.00223825429566,0.2038577049969999,0.000497554428875,0.00658537074924,6.90443181992,7.14154672623,0.0123887974769,957.953125,2.194917202,6142962.0,0.0370355434716,-722.487426758,133.051696777,70.2612762451,47.4874649048,7.70041370392,-6.28452396393,13.8361825943,10.7923116684,25.3319149017,18.8255653381,23.3867149353,17.4129962921,7.3791217804,4.70303964615,0.0872274115682,0.010903426446,1.0,1.85898351669,1.0,9.0,0.0,0.432290732861,2,0.766631722450256,0.0121063683182,0.047637499868869,0.046216063201427,0.128096908330917,13.78077883089634,4.385867159013316,2.119348229781107,0.8758154707780521,1.134616464442121,2.058230524066221e-05,0.000215660855303,0.005980293348947,0.027621677017338,0.031956447325897,5.918142795562744,5.567434787750244,5.52753210067749,5.370365142822266,5.469866752624512,0.004320495794599,0.002298560858606,0.001261529844341,0.000777841016884,0.000765825586542,0.306923288869466,0.098536022613772,0.041940612123815,0.027464683344718,0.04029746551259,127.27
19X1QtW9NXyds9ebcdSzhp,0.982057631016,0.4729820191859999,1.97841393948,6.74206638336,0.0374123156071,814.23248291,13.3733434677,0.166759088635,0.00128660036717,0.157280266285,0.00255819875747,0.00645390572026,6.98136901855,24.5933113098,0.0118730859831,437.728424072,3.16421246529,4030986.0,0.0194989014417,-726.288513184,170.230560303,49.2877731323,4.91961717606,6.79210948944,25.8210010529,11.9207000732,22.6000843048,9.95234012604,14.2097072601,13.1372318268,7.63306999207,12.1070518494,4.40070152283,0.0529595017433,0.010903426446,0.0,2.47525882721,1.0,5.0,0.0,0.578728318214,2,0.911757469177246,0.03773058950901,0.050386063754558,0.006839531008154,0.00351674016565,14.338158676798102,5.035487412363913,2.798270246298698,0.6595382773775531,0.708231296591976,7.7532742213881e-05,0.000117166952124,0.002722523418113,0.014781813350571,0.020343693649566,5.926163196563721,4.643349647521973,4.250064849853516,2.890348434448242,2.9068963527679443,0.005310258275217,0.002697699624923,0.001187695203867,0.001018554172192,0.001029392889231,0.272910765501931,0.100644091833586,0.065698307211596,0.041271117216352,0.042556569555188,128.12
5EQdnbH3F2Tu8XUsFjfjT5,0.98554444313,0.447576880455,2.43303704262,9.79743003845,0.00311769288965,921.46484375,8.88542461395,0.0626033619046,0.00147478748113,0.0472318418324,0.000556233280804,0.0141689581797,7.05621433258,8.19796657562,0.00729509769008,1007.73217773,1.99840152264,5443423.0,0.0435624495149,-711.758361816,136.841064453,67.2383422852,54.0981903076,4.00283050537,9.63615703583,-12.5298261642,7.58401155472,-2.59283328056,9.01101112366,8.24161243439,8.71502685547,7.42758083344,4.66944646835,0.0825545191765,0.00778816221282,8.0,2.19746637344,1.0,9.0,0.0,0.710040390491,2,0.477670848369598,0.210717171430587,0.051121100783348,0.110697761178016,0.162729695439338,13.661526489468551,8.747800497699824,4.193244641263672,1.9050810903231752,2.160307359294853,1.526964050450214e-05,6.842764252221436e-05,0.003075363927037,0.011530544887831,0.017602858540763,5.8450798988342285,5.710546016693115,5.4529361724853525,5.728498458862305,5.710352897644043,0.003665910808767,0.001353835978835,0.000950869236583,0.000804516250944,0.000779289493575,0.267080468086289,0.154578555375337,0.072954375346385,0.046183912482124,0.054130234167486,128.3
1E2LOSBUUFqUMJetfIm0qX,0.96664506197,0.476958781481,1.97950851917,17.1308288574,0.00233826972544,1588.05297852,16.6173038483,0.1158207058909999,0.00393579434603,0.103577777743,0.00218336773105,0.009371698834,8.00003623962,1.11363255978,0.00948208104819,1660.22387695,1.01920115948,7406321.5,0.0646590143442,-617.201843262,79.248008728,51.0703659058,28.1017818451,7.62867546082,18.9251670837,12.7225599289,15.8821353912,3.26348924637,5.40296268463,4.20757961273,2.87726712227,4.12167739868,8.53265762329,0.0155763244256,0.00467289704829,5.0,2.59280943871,0.0,5.0,0.0,0.7294493317599999,3,0.6965391635894771,0.060137942433357,0.072603985667228,0.083062134683132,0.107961431145668,14.653051772670372,9.754425151256386,7.418064250955793,6.360562026596153,7.294830346113818,5.984661528089416e-05,0.000247240286957,0.00725926002779,0.014193126259217,0.024141510252605,5.898562431335449,5.2103590965271,5.35094690322876,5.463837623596191,5.538839817047119,0.003172741733509,0.00190416962805,0.000758621856702,0.000789166412833,0.000715808711544,0.285929774349564,0.123012465607019,0.079691820965966,0.075429775118128,0.087992963574954,136.33
1pY30830dQrG3PU7bpayAJ,0.985680937767,0.438681036234,1.50540435314,5.03749656677,0.00155884644482,508.265625,13.0865163803,0.1110801324249999,0.000472446263302,0.0919532254338,0.00145260500722,0.0236779563129,6.72913980484,15.3663330078,0.00969607103616,306.717559814,2.78097486496,3423759.25,0.0155663909391,-694.764648438,189.125442505,34.2422904968,42.5453720093,15.8623056412,18.5560531616,-3.00376343727,0.3878622949119999,0.183929443359,5.27207183838,15.1014852524,7.28673171997,-1.96298098564,7.96157407761,0.0295950155705,0.00311526469886,8.0,2.07603764534,0.0,3.0,1.0,0.4160059690479999,3,0.9474966526031492,0.058803893625736,0.017369367182254,0.000336145341861,8.050051110330969e-05,11.158983105624792,7.695887062120973,3.626872640619617,1.503490800013191,1.923241242908426,8.223174510784257e-06,3.811541610095178e-05,0.001991426817016,0.017193559293793,0.024800479705714,5.949796676635742,5.414831161499023,4.982972621917725,3.768215417861938,1.187193393707275,0.00379956860793,0.001462216322843,0.000927953837361,0.000778902346846,0.00081992146452,0.222541688864173,0.110472221936045,0.055156309705618,0.026975964953181,0.030170845001183,125.92
0kARYOLouIWaLR5AybrVtB,0.988237321377,0.480107963085,1.87453496456,6.52481079102,0.00701480917633,1137.17810059,8.96024894714,0.1485786885019999,0.00144162820652,0.140635967255,0.00126793107484,0.00671105599031,7.70158052444,1.73506617546,0.011706485413,355.772491455,1.06389451027,6659420.5,0.0304157733917,-677.680725098,86.2175750732,52.2439842224,50.6034088135,20.8902664185,31.729850769,18.3186988831,24.3005809784,15.7987442017,14.5383787155,8.99565219879,8.49367141724,4.55774211884,4.33351516724,0.0763239860535,0.00934579409659,4.0,3.05547308922,0.0,10.0,1.0,0.586495161057,3,0.947205424308776,0.093812994658946,0.00648105610162,0.009058625437319,0.004695425275713,24.394162017046725,6.329526794707732,2.513648814673247,1.562569388014022,1.568879207853133,5.420224739169704e-05,0.000158805641985,0.005248418687577,0.013932226522434,0.027714601870564,5.99285364151001,4.771730422973633,3.343977212905884,3.053914785385132,2.855695724487304,0.005397242741677,0.003315804849547,0.001228361263204,0.000806588484064,0.0008036670701,0.479370619979262,0.165219039576061,0.081190465504947,0.057722249119331,0.059889256770552,130.11
4Tw2QkXxu2GHKtjvFAveG6,0.982508003712,0.453255146742,1.22894597054,5.26832532883,0.0109119247645,941.330078125,14.1091194153,0.225201547146,0.00191606639419,0.212420806289,0.0017813249724,0.0128648392856,7.17698669434,11.4947042465,0.0140188122168,378.261657715,1.90239036083,4186400.5,0.0200967881829,-682.617004395,147.986572266,30.5485191345,57.2774429321,18.8895225525,22.7539291382,13.2477378845,17.9832839966,6.55399036407,7.52089834213,7.14867115021,10.4258117676,3.65511322021,9.33889293671,0.0140186911449,0.00467289704829,1.0,2.32972931862,0.0,1.0,0.0,0.583122313023,2,0.721513152122497,0.123736634850502,0.065144941210746,0.084773503243923,0.051130555570125,19.90541567994674,10.176900374576682,6.124095246354392,4.809897501442402,4.401371535579288,1.5742780630219682e-05,7.170986412054492e-05,0.002983596820209,0.00998732535492,0.020098210450958,6.050570011138916,5.808115005493164,5.767961025238037,5.799865245819092,5.808554172515869,0.003883877222386,0.001716865490157,0.000846314371159,0.000764402379309,0.000777054783265,0.323435694871234,0.142174813843948,0.083370349074076,0.069114828955947,0.063236234732939,140.15
